freq_hz,h1_effective_abs_db,h1_effective_phase_rad,h1_effective_group_delay_ns,plan_c_effective_abs_db,plan_c_effective_phase_rad,plan_c_effective_group_delay_ns
3741943359.375000,8.887909127272e-02,-4.455388829097e+00,2.477305640919e+00,1.259966905877e-01,-4.185556436897e+00,3.147076256346e+00
3742126464.843750,8.878351760502e-02,-4.457090975248e+00,1.032609776287e+00,1.288745759129e-01,-4.188007208743e+00,1.651109811464e+00
3742309570.312500,8.755157397793e-02,-4.457764834434e+00,5.857171888248e-01,1.243300124326e-01,-4.189355592991e+00,1.433513742919e+00
3742492675.781250,8.631945559608e-02,-4.458438693620e+00,5.857171888279e-01,1.240734725805e-01,-4.191305682554e+00,1.494534476086e+00
3742675781.250000,8.508716240991e-02,-4.459112552806e+00,5.857171888279e-01,1.296938629807e-01,-4.192794473751e+00,1.135069370094e+00
3742858886.718750,8.385469436981e-02,-4.459786411992e+00,8.317786756355e-01,1.217799768191e-01,-4.193917444464e+00,1.627973346468e+00
3743041992.187500,8.318285455800e-02,-4.461026451569e+00,1.904721205324e+00,1.248911241926e-01,-4.196540393506e+00,2.478877466069e+00
3743225097.656250,8.439540264785e-02,-4.464169120595e+00,2.731602248205e+00,1.306198628633e-01,-4.199621270077e+00,3.309698844133e+00
3743408203.125000,8.560778148991e-02,-4.467311789622e+00,2.731602248208e+00,1.237539371433e-01,-4.204155915167e+00,3.845189895946e+00
3743591308.593750,8.681999113142e-02,-4.470454458649e+00,2.731602248208e+00,1.284971853708e-01,-4.208468941216e+00,3.478814475308e+00
3743774414.062500,8.803203161960e-02,-4.473597127675e+00,2.731602248208e+00,1.310552932162e-01,-4.212160567021e+00,3.310853121508e+00
3743957519.531250,8.924390300165e-02,-4.476739796702e+00,2.072244030349e+00,1.267661632514e-01,-4.216087118836e+00,2.646917636747e+00
3744140625.000000,8.839944057517e-02,-4.478365301471e+00,1.213704684177e+00,1.266515268619e-01,-4.218251048224e+00,1.891942134911e+00
3744323730.468750,8.693360679070e-02,-4.479532496203e+00,1.014523555865e+00,1.256254968735e-01,-4.220440423166e+00,1.445772191819e+00
3744506835.937500,8.546752558986e-02,-4.480699690936e+00,1.014523555865e+00,1.230693378080e-01,-4.221577728373e+00,1.682493762889e+00
3744689941.406250,8.400119688909e-02,-4.481866885669e+00,1.014523555865e+00,1.258828246349e-01,-4.224311792828e+00,2.238903020069e+00
3744873046.875000,8.253462060483e-02,-4.483034080401e+00,1.074212026281e+00,1.237482715425e-01,-4.226729379701e+00,2.004715393621e+00
3745056152.343750,8.204279114745e-02,-4.484338616584e+00,1.268848342848e+00,1.236662882633e-01,-4.228924585177e+00,2.055636285390e+00
3745239257.812500,8.375499065961e-02,-4.485953663872e+00,1.403796188998e+00,1.136592569673e-01,-4.231459339554e+00,1.935219777815e+00
3745422363.281250,8.546685272223e-02,-4.487568711160e+00,1.403796188999e+00,1.301246651350e-01,-4.233377470116e+00,2.103542748481e+00
3745605468.750000,8.717837746831e-02,-4.489183758448e+00,1.403796189002e+00,1.242413642349e-01,-4.236299530798e+00,2.275295054932e+00
3745788574.218750,8.888956503075e-02,-4.490798805736e+00,1.403796188999e+00,1.272581155124e-01,-4.238612858467e+00,1.998285401297e+00
3745971679.687500,9.060041554238e-02,-4.492413853025e+00,1.567074706690e+00,1.301896043368e-01,-4.240897527920e+00,2.121176901664e+00
3746154785.156250,9.348045057198e-02,-4.494404599476e+00,1.760227527301e+00,1.323951726196e-01,-4.243493625390e+00,2.507853654963e+00
3746337890.625000,9.657342485666e-02,-4.496464085838e+00,1.790101830219e+00,1.352327590919e-01,-4.246668026908e+00,2.534257583969e+00
3746520996.093750,9.966529815052e-02,-4.498523572200e+00,1.790101830223e+00,1.406468057473e-01,-4.249324879058e+00,2.098420474031e+00
3746704101.562500,1.027560712371e-01,-4.500583058562e+00,1.790101830222e+00,1.372445034095e-01,-4.251496431946e+00,2.436360210906e+00
3746887207.031250,1.058457448992e-01,-4.502642544924e+00,2.106703458883e+00,1.457173894530e-01,-4.254930873692e+00,3.141016881170e+00
3747070312.500000,1.060404410563e-01,-4.505430522510e+00,2.931186866857e+00,1.466109421276e-01,-4.258723821271e+00,3.808070546079e+00
3747253417.968750,1.015909581414e-01,-4.509387121433e+00,3.439068646170e+00,1.397546129430e-01,-4.263693134276e+00,4.238256798445e+00
3747436523.437500,9.713919474102e-02,-4.513343720357e+00,3.439068646170e+00,1.321597102318e-01,-4.268475928026e+00,3.954216561326e+00
3747619628.906250,9.268514851625e-02,-4.517300319280e+00,3.439068646170e+00,1.375244158688e-01,-4.272791672631e+00,4.204772113102e+00
3747802734.375000,8.822881712471e-02,-4.521256918204e+00,3.439068646170e+00,1.287447554948e-01,-4.278150987484e+00,4.239033633020e+00
3747985839.843750,8.377019822036e-02,-4.525213517128e+00,2.184792000340e+00,1.238024614018e-01,-4.282545566859e+00,2.775430227336e+00
3748168945.312500,8.445937881873e-02,-4.526284061635e+00,8.253881211932e-01,1.241163921279e-01,-4.284537172454e+00,1.727685612619e+00
3748352050.781250,8.557998673035e-02,-4.527112711408e+00,7.202608878702e-01,1.248920762029e-01,-4.286520921665e+00,1.624366727854e+00
3748535156.250000,8.670045008568e-02,-4.527941361182e+00,7.202608878702e-01,1.304612601813e-01,-4.288274793484e+00,1.507489322448e+00
3748718261.718750,8.782076892199e-02,-4.528770010955e+00,7.202608878702e-01,1.299486546732e-01,-4.289989611153e+00,9.588584821818e-01
3748901367.187500,8.894094327656e-02,-4.529598660728e+00,9.756974754256e-01,1.297152024971e-01,-4.290481099219e+00,1.678945622454e+00
3749084472.656250,9.054891204343e-02,-4.531015062728e+00,1.529389500477e+00,1.316219175712e-01,-4.293852816646e+00,2.794222077539e+00
3749267578.125000,9.272617514922e-02,-4.533117741894e+00,1.827644937969e+00,1.337948830448e-01,-4.296910523695e+00,2.389798204574e+00
3749450683.593750,9.490289262448e-02,-4.535220421061e+00,1.827644937972e+00,1.359543844455e-01,-4.299351673445e+00,2.400031872200e+00
3749633789.062500,9.707906474259e-02,-4.537323100227e+00,1.827644937972e+00,1.396424370129e-01,-4.302432927868e+00,2.567339726160e+00
3749816894.531250,9.925469177677e-02,-4.539425779394e+00,1.827644937969e+00,1.379431809404e-01,-4.305259048169e+00,2.521189529276e+00
3750000000.000000,1.014297740000e-01,-4.541528458560e+00,2.348733126434e+00,1.434016784360e-01,-4.308234112319e+00,2.433671433326e+00
3750183105.468750,1.004358495163e-01,-4.544830146631e+00,2.869821314899e+00,1.450778688458e-01,-4.310858856003e+00,3.595717469840e+00
3750366210.937500,9.944181128497e-02,-4.548131834703e+00,2.869821314898e+00,1.409772361628e-01,-4.316507754595e+00,4.325844209433e+00
3750549316.406250,9.844765928005e-02,-4.551433522774e+00,2.869821314899e+00,1.401798971518e-01,-4.320812498866e+00,3.566372657184e+00
3750732421.875000,9.745339347545e-02,-4.554735210845e+00,2.869821314899e+00,1.384988163335e-01,-4.324713875303e+00,3.745612639490e+00
3750915527.343750,9.645901384513e-02,-4.558036898917e+00,2.433234192534e+00,1.388750219629e-01,-4.329431045608e+00,3.192597315167e+00
3751098632.812500,9.507632239846e-02,-4.560334012601e+00,1.622738297056e+00,1.386631876792e-01,-4.332059949720e+00,1.963699217026e+00
3751281738.281250,9.336087750143e-02,-4.561770772974e+00,1.248829523943e+00,1.361346736526e-01,-4.333949460916e+00,2.723951614401e+00
3751464843.750000,9.164509374073e-02,-4.563207533346e+00,1.248829523940e+00,1.317255338033e-01,-4.338327683886e+00,2.082410139486e+00
3751647949.218750,8.992897098244e-02,-4.564644293719e+00,1.248829523940e+00,1.324421355598e-01,-4.338741026636e+00,1.162324947573e+00
3751831054.687500,8.821250909259e-02,-4.566081054092e+00,1.234276538006e+00,1.303342925374e-01,-4.341002160094e+00,1.894034061370e+00
3752014160.156250,8.659229889511e-02,-4.567484328464e+00,1.046091375037e+00,1.235191447203e-01,-4.343099144428e+00,2.139269956308e+00
3752197265.625000,8.612434861411e-02,-4.568488080200e+00,8.724591980015e-01,1.229399977891e-01,-4.345924558614e+00,1.644165522532e+00
3752380371.093750,8.565637312103e-02,-4.569491831936e+00,8.724591980015e-01,1.284285316743e-01,-4.346882321914e+00,1.182314551448e+00
3752563476.562500,8.518837241317e-02,-4.570495583672e+00,8.724591980046e-01,1.265364605162e-01,-4.348645030324e+00,1.195845981091e+00
3752746582.031250,8.472034648780e-02,-4.571499335408e+00,8.724591980015e-01,1.295439685793e-01,-4.349633929054e+00,1.603934062753e+00
3752929687.500000,8.425229534220e-02,-4.572503087143e+00,1.077716900531e+00,1.283357077103e-01,-4.352335636380e+00,2.322309668896e+00
3753112792.968750,8.394667853706e-02,-4.573979130938e+00,1.410927456588e+00,1.262388744237e-01,-4.354977496678e+00,2.354109531989e+00
3753295898.437500,8.374232649833e-02,-4.575749590561e+00,1.538880310112e+00,1.251954712219e-01,-4.357752374572e+00,2.367184397306e+00
3753479003.906250,8.353796965171e-02,-4.577520050184e+00,1.538880310112e+00,1.244379450856e-01,-4.360424319758e+00,2.117259169604e+00
3753662109.375000,8.333360799698e-02,-4.579290509807e+00,1.538880310109e+00,1.245078053960e-01,-4.362624126906e+00,2.223008818111e+00
3753845214.843750,8.312924153392e-02,-4.581060969429e+00,1.502483860046e+00,1.259483382816e-01,-4.365539398985e+00,2.288522453980e+00
3754028320.312500,8.290892673243e-02,-4.582747681870e+00,1.267161984644e+00,1.227995813890e-01,-4.367889951122e+00,1.749954933056e+00
3754211425.781250,8.260146397771e-02,-4.583976672639e+00,1.068236559304e+00,1.224431331657e-01,-4.369565994856e+00,1.721606498072e+00
3754394531.250000,8.229399033905e-02,-4.585205663408e+00,1.068236559304e+00,1.236557423868e-01,-4.371851318060e+00,1.732905561607e+00
3754577636.718750,8.198650581568e-02,-4.586434654177e+00,1.068236559301e+00,1.261139111748e-01,-4.373553360614e+00,1.823053125458e+00
3754760742.187500,8.167901040683e-02,-4.587663644946e+00,1.068236559301e+00,1.214891809597e-01,-4.376046110765e+00,1.920495880194e+00
3754943847.656250,8.137150411174e-02,-4.588892635716e+00,1.919082976359e+00,1.240166965415e-01,-4.377972366289e+00,2.532523013523e+00
3755126953.125000,8.223755320238e-02,-4.592079399570e+00,3.146265308653e+00,1.228796837294e-01,-4.381873373236e+00,3.771240805361e+00
3755310058.593750,8.362249102549e-02,-4.596132101521e+00,3.522601223888e+00,1.238968235013e-01,-4.386649882702e+00,4.330613248715e+00
3755493164.062500,8.500720805982e-02,-4.600184803472e+00,3.522601223891e+00,1.224462426929e-01,-4.391837989521e+00,4.384678248687e+00
3755676269.531250,8.639170437574e-02,-4.604237505422e+00,3.522601223891e+00,1.264310283790e-01,-4.396738900994e+00,4.303250443994e+00
3755859375.000000,8.777598004362e-02,-4.608290207373e+00,3.277771104709e+00,1.269773327151e-01,-4.401739644781e+00,3.890474409024e+00
3756042480.468750,8.924486413536e-02,-4.611779562275e+00,2.222468866857e+00,1.328402327391e-01,-4.405690770493e+00,2.855335906188e+00
3756225585.937500,9.099425972513e-02,-4.613404044188e+00,1.411996748188e+00,1.337124433659e-01,-4.408309690416e+00,2.029989516574e+00
3756408691.406250,9.274330304600e-02,-4.615028526101e+00,1.411996748191e+00,1.306957929223e-01,-4.410361717870e+00,2.168507669190e+00
3756591796.875000,9.449199423982e-02,-4.616653008015e+00,1.411996748187e+00,1.408786718114e-01,-4.413299364070e+00,2.400705784622e+00
3756774902.343750,9.624033344836e-02,-4.618277489928e+00,1.411996748188e+00,1.353877950241e-01,-4.415885672696e+00,2.091311843941e+00
3756958007.812500,9.798832081328e-02,-4.619901971841e+00,1.877167838712e+00,1.366447544282e-01,-4.418111412355e+00,2.554156800087e+00
3757141113.281250,9.650011826579e-02,-4.622596799028e+00,2.480763544405e+00,1.404503041985e-01,-4.421762713887e+00,3.552723565996e+00
3757324218.750000,9.404834904485e-02,-4.625610137266e+00,2.619188159577e+00,1.451808287113e-01,-4.426286126897e+00,3.597982701808e+00
3757507324.218750,9.159588756671e-02,-4.628623475503e+00,2.619188159577e+00,1.345654273941e-01,-4.430041568396e+00,3.046360744966e+00
3757690429.687500,8.914273344035e-02,-4.631636813741e+00,2.619188159577e+00,1.326602709070e-01,-4.433295715181e+00,3.027495539051e+00
3757873535.156250,8.668888627440e-02,-4.634650151978e+00,2.480874330349e+00,1.284292613917e-01,-4.437007748385e+00,3.273287927296e+00
3758056640.625000,8.552231482710e-02,-4.637345234080e+00,2.033739106550e+00,1.249388516778e-01,-4.440827456372e+00,3.000091765752e+00
3758239746.093750,8.723100798148e-02,-4.639329727054e+00,1.724917711978e+00,1.276351120819e-01,-4.443910873081e+00,2.343500061807e+00
3758422851.562500,8.893936506687e-02,-4.641314220027e+00,1.724917711978e+00,1.275097208011e-01,-4.446219782478e+00,2.087522894464e+00
3758605957.031250,9.064738621546e-02,-4.643298713000e+00,1.724917711981e+00,1.284943650448e-01,-4.448714203102e+00,2.405559301922e+00
3758789062.500000,9.235507155934e-02,-4.645283205973e+00,1.724917711981e+00,1.348103737344e-01,-4.451754905108e+00,2.742520870856e+00
3758972167.968750,9.406242123051e-02,-4.647267698946e+00,1.708584296482e+00,1.374114736958e-01,-4.455024664592e+00,2.751375105021e+00
3759155273.437500,9.478562871250e-02,-4.649214609201e+00,1.689323193301e+00,1.348291998312e-01,-4.458085739935e+00,2.282882623940e+00
3759338378.906250,9.533243618702e-02,-4.651154782931e+00,1.686395505618e+00,1.373589830604e-01,-4.460277511721e+00,2.200730408860e+00
3759521484.375000,9.587920924025e-02,-4.653094956661e+00,1.686395505621e+00,1.365573300354e-01,-4.463149557185e+00,2.420898160281e+00
3759704589.843750,9.642594787651e-02,-4.655035130390e+00,1.686395505618e+00,1.368406998758e-01,-4.465847928622e+00,2.474224013484e+00
3759887695.312500,9.697265210015e-02,-4.656975304120e+00,1.587561568097e+00,1.385562854543e-01,-4.468842675337e+00,2.557972389199e+00
3760070800.781250,9.774862474410e-02,-4.658688063808e+00,1.331956557268e+00,1.285759282160e-01,-4.471733749373e+00,1.998878871673e+00
3760253906.250000,9.888820489551e-02,-4.660040097774e+00,1.175185483957e+00,1.339055259480e-01,-4.473442038017e+00,1.733444047424e+00
3760437011.718750,1.000276355547e-01,-4.661392131740e+00,1.175185483954e+00,1.408573466966e-01,-4.475722354172e+00,1.833719785065e+00
3760620117.187500,1.011669167610e-01,-4.662744165706e+00,1.175185483953e+00,1.452623309045e-01,-4.477661374398e+00,1.750714689708e+00
3760803222.656250,1.023060485535e-01,-4.664096199672e+00,1.175185483957e+00,1.396490345210e-01,-4.479750698220e+00,1.920339399215e+00
3760986328.125000,1.034450309714e-01,-4.665448233638e+00,1.892686620173e+00,1.378003326218e-01,-4.482080020015e+00,2.497265216362e+00
3761169433.593750,9.969288963612e-02,-4.668451217041e+00,2.668084101673e+00,1.369568672391e-01,-4.485496833517e+00,4.042669746266e+00
3761352539.062500,9.554417522546e-02,-4.671587418266e+00,2.725980446960e+00,1.413365988221e-01,-4.491382086599e+00,3.687841452620e+00
3761535644.531250,9.139347828254e-02,-4.674723619492e+00,2.725980446960e+00,1.305857976405e-01,-4.493982450422e+00,2.848433483610e+00
3761718750.000000,8.724079691166e-02,-4.677859820717e+00,2.725980446960e+00,1.259649243667e-01,-4.497936249958e+00,3.650321407178e+00
3761901855.468750,8.308612921443e-02,-4.680996021942e+00,2.537218777697e+00,1.245408605853e-01,-4.502381734785e+00,3.057034532879e+00
3762084960.937500,8.155818578474e-02,-4.683697888006e+00,2.130404835320e+00,1.213998390445e-01,-4.504970398320e+00,2.732118753037e+00
3762268066.406250,8.306613375299e-02,-4.685898022074e+00,1.912352562208e+00,1.213483162995e-01,-4.508668261301e+00,2.842351964582e+00
3762451171.875000,8.457381997346e-02,-4.688098156142e+00,1.912352562208e+00,1.234792924651e-01,-4.511510568279e+00,2.677033464742e+00
3762634277.343750,8.608124453700e-02,-4.690298290209e+00,1.912352562207e+00,1.231089142826e-01,-4.514828038156e+00,2.504201812252e+00
3762817382.812500,8.758840753440e-02,-4.692498424277e+00,1.912337440177e+00,1.326681608787e-01,-4.517272664483e+00,2.517548568957e+00
3763000488.281250,8.909435404204e-02,-4.694698523549e+00,1.906666679207e+00,1.272227397449e-01,-4.520620844862e+00,2.875965244003e+00
3763183593.750000,9.024291865906e-02,-4.696885609359e+00,1.901011040267e+00,1.286999276409e-01,-4.523890177629e+00,2.774322437528e+00
3763366699.218750,9.139133141758e-02,-4.699072695169e+00,1.901011040267e+00,1.297822374144e-01,-4.527004480840e+00,2.542099312635e+00
3763549804.687500,9.253959235774e-02,-4.701259780979e+00,1.901011040267e+00,1.276694966690e-01,-4.529739474889e+00,2.479284607820e+00
3763732910.156250,9.368770151968e-02,-4.703446866789e+00,1.901011040271e+00,1.107564474009e-01,-4.532709243274e+00,2.793387182224e+00
3763916015.625000,9.483565894351e-02,-4.705633952599e+00,1.587442764793e+00,1.328211367619e-01,-4.536166978295e+00,2.386423412157e+00
3764099121.093750,9.251475204357e-02,-4.707099526843e+00,1.008191024381e+00,1.282248535496e-01,-4.538200334773e+00,1.558138617382e+00
3764282226.562500,8.725234656068e-02,-4.707953771092e+00,7.425075594493e-01,1.243807303797e-01,-4.539752210351e+00,1.432329567207e+00
3764465332.031250,8.198675088064e-02,-4.708808015340e+00,7.425075594493e-01,1.224307198900e-01,-4.541496083830e+00,1.520508788869e+00
3764648437.500000,7.671796113315e-02,-4.709662259588e+00,7.425075594462e-01,1.100159266048e-01,-4.543250857256e+00,1.874622040889e+00
3764831542.968750,7.144597344085e-02,-4.710516503837e+00,7.732699535266e-01,1.083644161721e-01,-4.545809535123e+00,1.521229694776e+00
3765014648.437500,6.702389007577e-02,-4.711441531467e+00,1.157799879493e+00,1.026720225260e-01,-4.546751162944e+00,1.678098261527e+00
3765197753.906250,7.240925003575e-02,-4.713180567994e+00,1.511567411379e+00,1.086755744411e-01,-4.549670790863e+00,2.080269930944e+00
3765380859.375000,7.779127307419e-02,-4.714919604520e+00,1.511567411382e+00,1.161524552435e-01,-4.551537804106e+00,2.028449522695e+00
3765563964.843750,8.316996332382e-02,-4.716658641047e+00,1.511567411383e+00,1.175196253328e-01,-4.554338194758e+00,3.025313514157e+00
3765747070.312500,8.854532490971e-02,-4.718397677573e+00,1.511567411379e+00,1.324190240380e-01,-4.558498963318e+00,2.386141533106e+00
3765930175.781250,9.391736194927e-02,-4.720136714100e+00,2.127960230788e+00,1.335023031721e-01,-4.559828637662e+00,2.198371558937e+00
3766113281.250000,9.554303135194e-02,-4.723294052740e+00,3.124284831122e+00,1.281350805141e-01,-4.563557352922e+00,3.647551493781e+00
3766296386.718750,9.486088781149e-02,-4.727325603460e+00,3.504216612048e+00,1.287657284812e-01,-4.568221548533e+00,4.054812975787e+00
3766479492.187500,9.417869069491e-02,-4.731357154179e+00,3.504216612047e+00,1.231573747726e-01,-4.572887360727e+00,4.535643703480e+00
3766662597.656250,9.349643999378e-02,-4.735388704899e+00,3.504216612050e+00,1.322022391568e-01,-4.578657933986e+00,4.506637912107e+00
3766845703.125000,9.281413569969e-02,-4.739420255619e+00,3.290141387948e+00,1.241984541821e-01,-4.583257004689e+00,3.931936082058e+00
3767028808.593750,9.240625285290e-02,-4.742959225417e+00,1.929493777136e+00,1.252749989446e-01,-4.587705205600e+00,2.858006244670e+00
